"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2014","Turkey","Current prices, million euro","Taxes on production and imports less subsidies",":","c"
"2014","Turkey","Current prices, million euro","Taxes on production and imports",":",""
"2014","Turkey","Current prices, million euro","Subsidies",":",""
"2014","Turkey","Current prices, million euro","Taxes less subsidies on products","81,292.2",""
"2014","Turkey","Current prices, million euro","Taxes on products",":",""
"2014","Turkey","Current prices, million euro","Subsidies on products",":",""
"2014","Turkey","Current prices, million euro","Statistical discrepancy (production approach)",":",""
"2014","Turkey","Current prices, million euro","Statistical discrepancy (expenditure approach)",":",""
"2014","Turkey","Current prices, million euro","Statistical discrepancy (income approach)",":",""
"2014","Turkey","Current prices, million euro","Final consumption expenditure and gross capital formation",":",""
"2014","Turkey","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services",":",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","13,988.3",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Value added, gross","11,872.0",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Final consumption expenditure","14,987.7",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Final consumption expenditure of general government","3,198.8",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Individual consumption expenditure of general government","1,603.9",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Collective consumption expenditure of general government","1,594.9",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Household and NPISH final consumption expenditure","11,788.9",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Final consumption expenditure of households","11,672.7",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Final consumption expenditure of NPISH","116.2",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Actual individual consumption","13,392.8",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Gross capital formation","2,673.9",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Gross fixed capital formation","2,725.3",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","-51.4",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Changes in inventories","-51.7",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Acquisitions less disposals of valuables","0.3",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Exports of goods and services","4,754.6",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Exports of goods","3,384.6",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Exports of services","1,370.0",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Imports of goods and services","7,913.4",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Imports of goods","7,526.6",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Imports of services","386.8",""
"2014","Bosnia and Herzegovina","Current prices, million euro","External balance of goods and services","-3,158.8",""
"2014","Bosnia and Herzegovina","Current prices, million euro","External balance - Goods","-4,142.0",""
"2014","Bosnia and Herzegovina","Current prices, million euro","External balance - Services","983.2",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Compensation of employees","6,946.4",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Wages and salaries",":",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Employers' social contributions",":",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Operating surplus and mixed income, gross","4,864.2",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Taxes on production and imports less subsidies","2,534.6",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Taxes on production and imports","2,639.8",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Subsidies","105.3",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Taxes less subsidies on products","2,473.1",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Taxes on products",":",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Subsidies on products",":",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Statistical discrepancy (production approach)","-356.9",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Statistical discrepancy (expenditure approach)","-514.5",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Statistical discrepancy (income approach)","-356.9",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Final consumption expenditure and gross capital formation","17,661.6",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","22,416.2",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","5,567.5",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Value added, gross","4,617.5",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Final consumption expenditure","5,731.3",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Final consumption expenditure of general government","910.4",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Individual consumption expenditure of general government",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Collective consumption expenditure of general government",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Household and NPISH final consumption expenditure","4,821.0",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Final consumption expenditure of households","4,802.2",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Final consumption expenditure of NPISH","18.8",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Actual individual consumption","4,821.0",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross capital formation","1,434.9",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross fixed capital formation","1,293.8",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","141.0",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Changes in inventories","141.0",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Acquisitions less disposals of valuables",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Exports of goods and services","1,252.8",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Exports of goods","324.3",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Exports of services","928.6",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Imports of goods and services","2,851.6",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Imports of goods","2,382.9",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Imports of services","468.7",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","External balance of goods and services","-1,598.7",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","External balance - Goods","-2,058.6",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","External balance - Services","459.9",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Compensation of employees",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Wages and salaries",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Employers' social contributions",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Operating surplus and mixed income, gross",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Taxes on production and imports less subsidies",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Taxes on production and imports",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Subsidies",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Taxes less subsidies on products","950.1",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Taxes on products","971.6",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Subsidies on products","21.5",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Statistical discrepancy (production approach)",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Statistical discrepancy (expenditure approach)","0.0",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Statistical discrepancy (income approach)",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Final consumption expenditure and gross capital formation","7,166.2",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","8,419.0",""
"2015","European Union (current composition)","Current prices, million euro","Gross domestic product at market prices","14,826,929.2",""
"2015","European Union (current composition)","Current prices, million euro","Value added, gross","13,270,027.4",""
"2015","European Union (current composition)","Current prices, million euro","Final consumption expenditure","11,339,357.4",""
"2015","European Union (current composition)","Current prices, million euro","Final consumption expenditure of general government","3,025,916.4",""
"2015","European Union (current composition)","Current prices, million euro","Individual consumption expenditure of general government","1,914,264.8",""
"2015","European Union (current composition)","Current prices, million euro","Collective consumption expenditure of general government","1,111,627.7",""
"2015","European Union (current composition)","Current prices, million euro","Household and NPISH final consumption expenditure","8,313,441.0",""
"2015","European Union (current composition)","Current prices, million euro","Final consumption expenditure of households","8,061,292.4",""
"2015","European Union (current composition)","Current prices, million euro","Final consumption expenditure of NPISH","251,739.7",""
"2015","European Union (current composition)","Current prices, million euro","Actual individual consumption","10,227,297.0",""
"2015","European Union (current composition)","Current prices, million euro","Gross capital formation","2,976,507.9",""
"2015","European Union (current composition)","Current prices, million euro","Gross fixed capital formation","2,923,766.9",""
"2015","European Union (current composition)","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","52,741.0",""
"2015","European Union (current composition)","Current prices, million euro","Changes in inventories",":",""
"2015","European Union (current composition)","Current prices, million euro","Acquisitions less disposals of valuables",":",""
"2015","European Union (current composition)","Current prices, million euro","Exports of goods and services","6,501,295.2",""
"2015","European Union (current composition)","Current prices, million euro","Exports of goods","4,650,536.1",""
"2015","European Union (current composition)","Current prices, million euro","Exports of services","1,850,759.1",""
"2015","European Union (current composition)","Current prices, million euro","Imports of goods and services","5,990,231.3",""
"2015","European Union (current composition)","Current prices, million euro","Imports of goods","4,371,017.4",""
"2015","European Union (current composition)","Current prices, million euro","Imports of services","1,619,213.9",""
"2015","European Union (current composition)","Current prices, million euro","External balance of goods and services","511,064.0",""
"2015","European Union (current composition)","Current prices, million euro","External balance - Goods","279,518.8",""
"2015","European Union (current composition)","Current prices, million euro","External balance - Services","231,545.2",""
"2015","European Union (current composition)","Current prices, million euro","Compensation of employees","6,982,709.5",""
"2015","European Union (current composition)","Current prices, million euro","Wages and salaries","5,547,987.9",""
"2015","European Union (current composition)","Current prices, million euro","Employers' social contributions","1,434,721.6",""
"2015","European Union (current composition)","Current prices, million euro","Operating surplus and mixed income, gross","6,081,821.3",""
"2015","European Union (current composition)","Current prices, million euro","Taxes on production and imports less subsidies","1,762,398.4",""
"2015","European Union (current composition)","Current prices, million euro","Taxes on production and imports",":",""
"2015","European Union (current composition)","Current prices, million euro","Subsidies",":",""
"2015","European Union (current composition)","Current prices, million euro","Taxes less subsidies on products","1,556,901.8",""
"2015","European Union (current composition)","Current prices, million euro","Taxes on products",":",""
"2015","European Union (current composition)","Current prices, million euro","Subsidies on products",":",""
"2015","European Union (current composition)","Current prices, million euro","Statistical discrepancy (production approach)",":",""
"2015","European Union (current composition)","Current prices, million euro","Statistical discrepancy (expenditure approach)",":",""
"2015","European Union (current composition)","Current prices, million euro","Statistical discrepancy (income approach)",":",""
"2015","European Union (current composition)","Current prices, million euro","Final consumption expenditure and gross capital formation","14,315,865.2",""
"2015","European Union (current composition)","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","20,817,160.5",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Gross domestic product at market prices","12,215,005.1",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Value added, gross","10,938,881.4",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Final consumption expenditure","9,139,824.4",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Final consumption expenditure of general government","2,528,523.0",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Individual consumption expenditure of general government","1,591,639.0",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Collective consumption expenditure of general government","936,860.2",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Household and NPISH final consumption expenditure","6,611,301.4",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Final consumption expenditure of households","6,437,084.6",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Final consumption expenditure of NPISH","173,807.9",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Actual individual consumption","8,202,531.5",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Gross capital formation","2,526,940.5",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Gross fixed capital formation","2,483,680.9",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","43,259.6",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Changes in inventories",":",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Acquisitions less disposals of valuables",":",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Exports of goods and services","5,785,421.2",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Exports of goods","4,255,473.9",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Exports of services","1,529,947.3",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Imports of goods and services","5,237,181.0",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Imports of goods","3,813,646.6",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Imports of services","1,423,534.4",""
"2015","European Union (without United Kingdom)","Current prices, million euro","External balance of goods and services","548,240.2",""
"2015","European Union (without United Kingdom)","Current prices, million euro","External balance - Goods","441,827.3",""
"2015","European Union (without United Kingdom)","Current prices, million euro","External balance - Services","106,412.9",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Compensation of employees","5,703,558.4",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Wages and salaries","4,482,514.8",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Employers' social contributions","1,221,043.6",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Operating surplus and mixed income, gross","5,066,756.0",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Taxes on production and imports less subsidies","1,444,690.6",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Taxes on production and imports",":",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Subsidies",":",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Taxes less subsidies on products","1,276,123.7",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Taxes on products",":",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Subsidies on products",":",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Statistical discrepancy (production approach)",":",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Statistical discrepancy (expenditure approach)",":",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Statistical discrepancy (income approach)",":",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Final consumption expenditure and gross capital formation","11,666,764.9",""
"2015","European Union (without United Kingdom)","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","17,452,186.1",""
"2015","European Union (15 countries)","Current prices, million euro","Gross domestic product at market prices","13,639,432.0",""
"2015","European Union (15 countries)","Current prices, million euro","Value added, gross","12,224,397.9",""
"2015","European Union (15 countries)","Current prices, million euro","Final consumption expenditure","10,459,310.2",""
"2015","European Union (15 countries)","Current prices, million euro","Final consumption expenditure of general government","2,813,743.0",""
"2015","European Union (15 countries)","Current prices, million euro","Individual consumption expenditure of general government","1,802,127.1",""
"2015","European Union (15 countries)","Current prices, million euro","Collective consumption expenditure of general government","1,011,890.1",""
"2015","European Union (15 countries)","Current prices, million euro","Household and NPISH final consumption expenditure","7,645,567.2",""
"2015","European Union (15 countries)","Current prices, million euro","Final consumption expenditure of households","7,404,160.3",""
"2015","European Union (15 countries)","Current prices, million euro","Final consumption expenditure of NPISH","241,155.8",""
"2015","European Union (15 countries)","Current prices, million euro","Actual individual consumption","9,447,443.2",""
"2015","European Union (15 countries)","Current prices, million euro","Gross capital formation","2,707,317.4",""
"2015","European Union (15 countries)","Current prices, million euro","Gross fixed capital formation","2,661,034.3",""
"2015","European Union (15 countries)","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","46,283.0",""
"2015","European Union (15 countries)","Current prices, million euro","Changes in inventories",":",""
"2015","European Union (15 countries)","Current prices, million euro","Acquisitions less disposals of valuables",":",""
"2015","European Union (15 countries)","Current prices, million euro","Exports of goods and services","5,750,091.7",""
"2015","European Union (15 countries)","Current prices, million euro","Exports of goods","4,064,648.4",""
"2015","European Union (15 countries)","Current prices, million euro","Exports of services","1,685,443.4",""
"2015","European Union (15 countries)","Current prices, million euro","Imports of goods and services","5,277,287.2",""
"2015","European Union (15 countries)","Current prices, million euro","Imports of goods","3,773,458.3",""
"2015","European Union (15 countries)","Current prices, million euro","Imports of services","1,503,828.9",""
"2015","European Union (15 countries)","Current prices, million euro","External balance of goods and services","472,804.5",""
"2015","European Union (15 countries)","Current prices, million euro","External balance - Goods","291,190.0",""
"2015","European Union (15 countries)","Current prices, million euro","External balance - Services","181,614.5",""
"2015","European Union (15 countries)","Current prices, million euro","Compensation of employees","6,522,172.0",""
"2015","European Union (15 countries)","Current prices, million euro","Wages and salaries","5,172,000.0",""
"2015","European Union (15 countries)","Current prices, million euro","Employers' social contributions","1,350,172.0",""
"2015","European Union (15 countries)","Current prices, million euro","Operating surplus and mixed income, gross","5,496,678.3",""
"2015","European Union (15 countries)","Current prices, million euro","Taxes on production and imports less subsidies","1,620,581.7",""
"2015","European Union (15 countries)","Current prices, million euro","Taxes on production and imports",":",""
"2015","European Union (15 countries)","Current prices, million euro","Subsidies",":",""
"2015","European Union (15 countries)","Current prices, million euro","Taxes less subsidies on products","1,415,034.1",""
"2015","European Union (15 countries)","Current prices, million euro","Taxes on products",":",""
"2015","European Union (15 countries)","Current prices, million euro","Subsidies on products",":",""
"2015","European Union (15 countries)","Current prices, million euro","Statistical discrepancy (production approach)",":",""
"2015","European Union (15 countries)","Current prices, million euro","Statistical discrepancy (expenditure approach)",":",""
"2015","European Union (15 countries)","Current prices, million euro","Statistical discrepancy (income approach)",":",""
"2015","European Union (15 countries)","Current prices, million euro","Final consumption expenditure and gross capital formation","13,166,627.5",""
"2015","European Union (15 countries)","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","18,916,719.3",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","10,534,214.0",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Value added, gross","9,461,571.4",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Final consumption expenditure","7,915,657.2",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Final consumption expenditure of general government","2,172,531.6",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Individual consumption expenditure of general government","1,368,643.6",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Collective consumption expenditure of general government","804,049.6",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Household and NPISH final consumption expenditure","5,743,125.6",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Final consumption expenditure of households","5,587,852.7",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Final consumption expenditure of NPISH","155,029.7",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Actual individual consumption","7,111,526.1",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross capital formation","2,144,487.6",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross fixed capital formation","2,110,842.0",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","33,645.6",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Changes in inventories",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Acquisitions less disposals of valuables",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Exports of goods and services","4,865,142.6",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Exports of goods","3,575,915.3",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Exports of services","1,289,227.3",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Imports of goods and services","4,391,073.4",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Imports of goods","3,157,717.2",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Imports of services","1,233,356.2",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","External balance of goods and services","474,069.2",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","External balance - Goods","418,198.2",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","External balance - Services","55,871.0",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Compensation of employees","4,989,473.4",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Wages and salaries","3,878,760.0",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Employers' social contributions","1,110,713.4",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Operating surplus and mixed income, gross","4,344,932.0",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Taxes on production and imports less subsidies","1,199,808.6",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Taxes on production and imports",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Subsidies",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Taxes less subsidies on products","1,072,642.5",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Taxes on products",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Subsidies on products",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Statistical discrepancy (production approach)",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Statistical discrepancy (expenditure approach)",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Statistical discrepancy (income approach)",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Final consumption expenditure and gross capital formation","10,060,144.8",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","14,925,287.4",""
"2015","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","10,534,214.0",""
"2015","Euro area (19 countries)","Current prices, million euro","Value added, gross","9,461,571.4",""
"2015","Euro area (19 countries)","Current prices, million euro","Final consumption expenditure","7,915,657.2",""
"2015","Euro area (19 countries)","Current prices, million euro","Final consumption expenditure of general government","2,172,531.6",""
"2015","Euro area (19 countries)","Current prices, million euro","Individual consumption expenditure of general government","1,368,643.6",""
"2015","Euro area (19 countries)","Current prices, million euro","Collective consumption expenditure of general government","804,049.6",""
"2015","Euro area (19 countries)","Current prices, million euro","Household and NPISH final consumption expenditure","5,743,125.6",""
"2015","Euro area (19 countries)","Current prices, million euro","Final consumption expenditure of households","5,587,852.7",""
"2015","Euro area (19 countries)","Current prices, million euro","Final consumption expenditure of NPISH","155,029.7",""
"2015","Euro area (19 countries)","Current prices, million euro","Actual individual consumption","7,111,526.1",""
"2015","Euro area (19 countries)","Current prices, million euro","Gross capital formation","2,144,487.6",""
"2015","Euro area (19 countries)","Current prices, million euro","Gross fixed capital formation","2,110,842.0",""
"2015","Euro area (19 countries)","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","33,645.6",""
"2015","Euro area (19 countries)","Current prices, million euro","Changes in inventories",":",""
"2015","Euro area (19 countries)","Current prices, million euro","Acquisitions less disposals of valuables",":",""
"2015","Euro area (19 countries)","Current prices, million euro","Exports of goods and services","4,865,142.6",""
"2015","Euro area (19 countries)","Current prices, million euro","Exports of goods","3,575,915.3",""
"2015","Euro area (19 countries)","Current prices, million euro","Exports of services","1,289,227.3",""
"2015","Euro area (19 countries)","Current prices, million euro","Imports of goods and services","4,391,073.4",""
"2015","Euro area (19 countries)","Current prices, million euro","Imports of goods","3,157,717.2",""
"2015","Euro area (19 countries)","Current prices, million euro","Imports of services","1,233,356.2",""
"2015","Euro area (19 countries)","Current prices, million euro","External balance of goods and services","474,069.2",""
